N,P,K,temperature,humidity,pH,rainfall,crop
75,55,19,22.9,67.1,6.5,94.6,maize
110,47,42,17.9,69.4,7.0,84.3,wheat
94,60,45,22.7,73.3,6.3,182.6,barley
95,43,39,23.6,81.8,6.3,211.4,rice
110,45,38,18.9,70.0,7.2,71.7,wheat
114,45,37,20.0,71.8,7.5,80.6,wheat
140,41,34,25.5,67.6,6.6,124.8,sorghum
78,49,39,22.7,82.4,6.9,232.7,rice
125,36,32,25.5,64.2,6.8,119.4,sorghum
125,42,33,25.5,64.1,6.8,124.9,sorghum
84,50,41,21.8,82.2,6.5,224.4,rice
86,45,38,21.1,82.7,6.6,212.8,rice
77,40,39,23.8,82.9,6.8,234.8,rice
69,53,18,23.9,66.2,6.3,89.1,maize
124,43,39,17.8,70.2,7.0,84.8,wheat
76,48,40,23.3,81.3,6.9,222.8,rice
80,49,19,23.8,64.4,6.7,81.9,maize
95,60,45,23.2,73.6,6.9,181.0,barley
93,49,41,21.7,80.5,6.9,236.9,rice
122,44,40,17.8,68.3,7.1,78.6,wheat
80,55,18,23.0,66.1,6.4,92.5,maize
139,35,34,26.2,66.9,7.0,122.6,sorghum
73,52,22,22.3,63.1,6.4,80.7,maize
128,37,31,25.4,64.8,6.5,126.9,sorghum
129,38,32,25.2,66.5,6.7,124.3,sorghum
145,42,31,26.2,66.9,7.0,125.1,sorghum
105,42,42,18.2,69.0,7.4,80.0,wheat
85,57,41,23.9,75.3,6.3,181.6,barley
105,42,35,18.5,70.2,7.1,77.7,wheat
95,57,43,24.2,74.6,6.4,178.4,barley
89,47,39,23.0,80.1,6.9,214.9,rice
120,44,38,18.7,70.8,7.4,82.5,wheat
95,53,40,24.1,74.9,6.6,175.6,barley
109,44,35,20.0,71.8,7.4,83.1,wheat
141,42,34,25.3,66.5,6.9,123.0,sorghum
113,45,37,19.2,68.7,7.5,70.1,wheat
134,35,32,25.8,63.5,6.8,124.1,sorghum
86,49,41,23.8,82.9,6.8,230.3,rice
100,56,45,22.5,75.6,6.6,177.3,barley
136,36,30,26.3,67.6,6.9,117.6,sorghum
91,55,40,24.0,74.4,6.3,170.4,barley
81,45,21,23.9,69.7,6.4,94.8,maize
71,51,20,23.1,63.2,6.5,80.5,maize
111,43,42,19.9,71.4,7.1,77.8,wheat
83,46,42,23.6,81.1,6.3,217.2,rice
87,44,41,23.6,80.8,6.4,231.0,rice
133,35,34,25.6,67.6,6.6,118.8,sorghum
90,47,38,24.0,81.4,6.8,228.5,rice
112,48,38,18.2,69.9,7.1,78.8,wheat
85,47,42,23.3,82.2,6.8,216.5,rice
127,38,32,26.2,63.8,6.9,128.2,sorghum
76,52,21,23.9,66.8,6.7,93.3,maize
99,57,40,24.0,74.6,6.5,170.8,barley
138,41,32,26.4,65.9,6.9,117.6,sorghum
127,42,30,25.5,67.3,6.8,117.6,sorghum
93,43,41,23.0,81.5,6.4,212.7,rice
88,60,42,22.6,72.6,6.8,176.0,barley
77,45,18,23.7,64.2,6.5,91.4,maize
91,49,42,23.3,80.1,6.5,225.0,rice
72,45,22,24.0,62.3,6.6,83.5,maize
77,51,19,23.7,68.7,6.4,91.6,maize
67,49,19,23.3,65.0,6.6,89.1,maize
130,41,35,25.1,64.8,6.9,120.6,sorghum
85,55,42,22.9,73.8,6.8,175.2,barley
86,58,42,23.2,75.5,6.6,184.1,barley
125,43,41,18.2,71.5,7.2,75.3,wheat
105,42,37,17.6,68.5,7.4,75.7,wheat
77,47,22,24.4,68.1,6.7,90.0,maize
89,53,41,23.8,75.9,6.3,171.3,barley
100,59,43,24.1,73.1,6.3,170.9,barley
86,59,43,23.7,72.9,6.5,176.9,barley
97,58,40,23.6,72.9,6.7,173.9,barley
91,58,41,24.4,74.3,6.5,171.4,barley
76,54,18,22.1,63.4,6.4,90.3,maize
68,46,19,22.1,65.9,6.5,88.4,maize
93,50,40,23.7,81.2,6.9,236.2,rice
80,48,40,23.6,82.8,6.9,237.3,rice
91,54,43,23.8,74.9,6.7,174.7,barley
94,40,42,21.9,82.9,6.6,233.4,rice
85,57,44,22.6,74.5,6.6,181.4,barley
113,49,37,18.1,68.4,7.2,78.7,wheat
125,49,41,18.5,68.4,7.3,84.8,wheat
108,50,38,17.8,68.6,7.2,80.1,wheat
83,41,40,22.7,81.9,6.2,221.7,rice
97,57,41,24.2,72.4,6.9,178.4,barley
98,58,40,22.9,75.2,6.6,180.7,barley
100,55,43,22.8,74.8,6.6,174.6,barley
108,43,41,18.9,68.6,7.4,77.4,wheat
91,56,44,23.4,75.5,6.4,180.2,barley
75,53,22,22.1,64.4,6.3,81.8,maize
90,49,42,21.7,82.8,6.4,229.1,rice
123,49,35,18.3,70.7,7.3,75.6,wheat
83,54,18,23.0,65.7,6.2,83.8,maize
132,36,34,25.6,64.0,6.5,124.7,sorghum
82,51,21,22.7,65.1,6.8,89.3,maize
83,54,21,23.1,69.2,6.7,88.9,maize
94,52,45,22.5,73.9,6.9,179.1,barley
110,49,40,19.3,71.8,7.3,70.4,wheat
86,56,41,22.8,72.9,6.3,179.8,barley
91,54,41,23.7,75.8,6.8,180.3,barley
130,36,35,25.8,66.1,6.8,124.6,sorghum
142,38,35,26.7,67.2,6.8,121.2,sorghum
118,45,36,19.5,69.6,7.1,70.7,wheat
91,47,42,23.9,82.3,6.6,217.5,rice
87,54,44,23.7,75.2,6.4,177.9,barley
94,55,45,24.1,75.7,6.4,171.6,barley
90,41,42,21.2,82.1,6.7,218.6,rice
107,47,41,17.7,69.7,7.3,82.4,wheat
128,38,34,27.0,65.4,6.5,121.4,sorghum
80,46,39,23.2,81.9,6.8,210.4,rice
84,42,39,21.3,82.9,6.6,211.4,rice
91,55,40,23.8,72.9,6.5,182.9,barley
83,53,21,24.0,67.0,6.5,83.9,maize
130,36,35,26.0,65.4,6.8,129.8,sorghum
125,40,31,25.3,67.0,6.6,117.4,sorghum
144,39,34,26.8,63.8,6.5,115.2,sorghum
98,59,42,24.1,73.1,6.4,172.7,barley
75,40,41,23.2,80.4,7.0,224.3,rice
85,53,45,22.6,73.3,6.9,175.9,barley
100,57,41,22.8,74.0,6.7,170.6,barley
86,60,45,24.3,74.8,6.3,175.2,barley
107,43,40,18.3,68.9,7.1,84.6,wheat
92,55,41,24.3,72.9,6.5,178.8,barley
81,49,39,23.9,81.8,6.8,217.2,rice
89,52,42,23.6,73.5,6.4,174.2,barley
128,42,32,25.7,65.7,6.7,123.4,sorghum
76,51,18,24.1,67.3,6.6,89.4,maize
92,53,41,23.0,72.7,6.6,177.8,barley
91,45,39,22.0,81.1,6.8,235.9,rice
85,50,21,23.8,66.5,6.2,81.2,maize
141,40,34,26.2,65.7,6.8,116.7,sorghum
131,42,34,26.9,67.2,6.9,115.6,sorghum
89,49,40,21.5,80.8,6.2,237.9,rice
123,44,36,19.9,71.3,7.4,71.6,wheat
106,50,38,17.8,69.5,7.5,76.3,wheat
91,52,45,23.3,73.5,6.6,180.5,barley
89,50,39,22.5,81.6,6.9,216.5,rice
95,44,38,22.6,82.1,6.5,218.2,rice
77,43,40,22.7,80.6,6.6,237.9,rice
124,49,37,18.0,71.8,7.0,83.7,wheat
87,48,41,23.7,80.9,6.2,234.1,rice
92,42,41,22.2,81.8,6.4,237.0,rice
121,50,42,19.3,69.9,7.4,71.7,wheat
143,37,35,26.9,65.1,6.6,123.2,sorghum
86,55,41,22.7,72.6,6.6,171.6,barley
107,47,40,19.2,70.9,7.1,74.4,wheat
113,43,37,18.3,71.4,7.2,72.2,wheat
84,47,18,24.7,68.2,6.6,88.8,maize
91,57,44,22.9,73.7,6.5,183.8,barley
85,54,45,24.2,72.3,6.8,180.6,barley
109,50,42,17.5,69.5,7.1,70.4,wheat
129,37,34,25.5,67.4,6.8,123.8,sorghum
67,45,21,22.8,69.5,6.6,91.6,maize
118,43,36,19.2,70.1,7.3,79.3,wheat
67,47,19,23.1,62.6,6.6,91.5,maize
92,52,45,24.4,75.4,6.6,180.3,barley
136,40,34,26.9,63.3,6.6,126.0,sorghum
84,45,42,23.6,80.3,6.5,231.2,rice
128,37,32,25.6,64.7,6.6,123.2,sorghum
125,39,35,25.8,65.9,6.7,120.1,sorghum
87,50,38,22.5,80.8,6.5,238.3,rice
94,48,39,23.3,80.1,6.6,226.4,rice
93,55,42,24.1,75.1,6.3,180.6,barley
99,52,43,22.8,75.9,6.4,172.4,barley
79,49,40,21.6,81.8,6.7,216.5,rice
88,58,43,23.7,73.7,6.5,172.5,barley
82,40,41,23.1,81.7,6.8,218.2,rice
77,53,21,24.1,64.7,6.4,84.0,maize
121,49,37,19.1,70.0,7.0,71.5,wheat
137,41,32,25.8,63.6,6.7,122.3,sorghum
138,35,33,26.6,67.5,6.8,128.9,sorghum
125,39,32,25.7,67.4,7.0,118.4,sorghum
132,35,33,25.1,66.6,6.7,128.8,sorghum
85,49,18,24.1,69.0,6.3,87.2,maize
119,43,40,19.4,71.8,7.0,81.3,wheat
87,42,38,22.9,81.3,6.6,219.4,rice
81,53,18,24.3,67.0,6.4,91.8,maize
116,42,35,19.6,70.8,7.3,77.5,wheat
84,47,40,23.1,80.5,6.3,213.4,rice
71,48,20,24.6,63.5,6.7,89.9,maize
85,59,40,24.0,72.8,6.8,180.4,barley
95,53,43,23.2,72.9,6.9,175.3,barley
85,55,20,23.2,69.1,6.5,81.7,maize
69,54,18,23.7,68.1,6.2,88.9,maize
119,45,36,19.8,69.6,7.1,84.4,wheat
126,37,33,26.9,65.1,6.8,117.4,sorghum
126,35,31,25.8,67.1,6.9,121.8,sorghum
75,47,41,23.9,80.6,6.6,230.6,rice
75,47,41,21.1,82.4,6.6,221.2,rice
136,39,30,25.6,67.0,6.7,124.4,sorghum
93,53,40,22.8,74.0,6.8,170.2,barley
78,49,38,23.0,81.7,6.2,233.5,rice
65,52,19,24.7,62.1,6.8,81.1,maize
107,47,40,19.2,68.4,7.1,80.9,wheat
68,45,18,24.4,68.9,6.8,85.6,maize
89,59,41,23.6,74.4,6.8,176.4,barley
79,41,39,22.8,82.7,6.8,217.9,rice
110,44,40,19.7,68.9,7.4,82.6,wheat
77,54,20,23.3,67.0,6.2,85.4,maize
120,43,42,18.5,70.2,7.2,79.2,wheat
78,50,42,23.8,80.4,6.8,226.3,rice
94,42,38,23.9,82.4,6.9,225.1,rice
93,49,41,21.7,82.0,6.7,234.8,rice
76,47,20,23.5,64.5,6.3,87.0,maize
130,37,32,25.0,66.6,6.6,119.4,sorghum
84,47,42,22.3,83.0,6.8,232.4,rice
121,42,37,18.1,70.5,7.1,83.1,wheat
88,53,42,22.7,75.9,6.5,183.6,barley
129,42,35,26.4,65.7,6.7,129.2,sorghum
122,47,40,17.9,72.0,7.4,78.4,wheat
136,38,32,26.3,64.0,6.5,124.0,sorghum
111,44,39,18.6,68.3,7.1,81.1,wheat
108,42,40,18.0,71.6,7.4,79.7,wheat
87,60,40,22.6,72.6,6.4,176.0,barley
85,50,40,22.3,82.4,6.7,224.6,rice
111,49,39,19.0,69.8,7.4,84.3,wheat
143,39,35,26.9,66.5,6.8,121.8,sorghum
107,44,41,19.6,70.8,7.3,84.7,wheat
77,52,22,22.6,66.6,6.5,88.9,maize
90,58,43,24.4,74.9,6.5,180.9,barley
112,46,35,19.8,70.9,7.1,78.5,wheat
87,41,38,22.5,82.4,6.8,236.2,rice
66,52,20,22.6,63.9,6.3,92.6,maize
71,55,21,22.8,64.7,6.2,91.0,maize
76,47,21,23.3,64.5,6.4,86.7,maize
92,49,40,23.2,82.9,6.2,228.6,rice
124,49,36,17.6,68.2,7.0,84.2,wheat
68,47,19,23.6,62.1,6.2,91.3,maize
129,42,32,26.7,67.3,7.0,119.9,sorghum
132,35,31,26.7,64.2,7.0,129.0,sorghum
81,50,21,23.9,63.1,6.6,93.8,maize
126,40,35,25.6,64.0,6.8,129.5,sorghum
93,43,41,23.4,80.4,6.4,211.8,rice
89,40,42,23.4,82.8,6.2,217.2,rice
122,42,37,18.7,71.0,7.3,76.6,wheat
69,49,22,24.8,70.0,6.8,90.7,maize
94,41,42,23.2,82.2,7.0,238.6,rice
133,40,35,26.8,67.4,6.8,127.5,sorghum
118,45,40,19.7,71.8,7.3,75.2,wheat
127,39,34,26.6,65.0,6.7,122.3,sorghum
127,38,30,26.7,63.8,6.6,116.3,sorghum
76,47,39,22.4,81.7,6.5,223.9,rice
137,41,32,25.2,65.7,6.6,122.7,sorghum
133,41,33,26.5,67.9,6.9,115.4,sorghum
75,42,40,23.8,82.7,6.3,239.0,rice
113,46,38,19.1,70.8,7.1,84.5,wheat
127,38,35,26.6,66.8,6.9,116.9,sorghum
86,49,39,23.1,82.2,6.8,218.5,rice
111,42,36,18.1,69.0,7.4,70.4,wheat
107,43,42,18.0,71.8,7.2,76.9,wheat
84,44,41,21.7,80.2,6.8,220.3,rice
95,42,38,23.8,82.8,6.7,218.5,rice
116,50,38,19.6,70.1,7.0,76.6,wheat
106,46,40,18.7,70.3,7.3,77.1,wheat
65,48,22,25.0,69.2,6.3,81.4,maize
93,47,38,22.3,80.8,6.7,213.0,rice
114,48,35,18.8,70.8,7.5,84.9,wheat
68,47,20,23.1,66.3,6.5,88.0,maize
93,45,38,23.4,81.6,6.6,232.5,rice
80,43,41,23.8,81.5,6.2,219.1,rice
107,50,35,18.5,68.5,7.3,78.4,wheat
85,49,42,23.7,83.0,6.3,226.4,rice
86,53,42,22.9,73.2,6.6,178.5,barley
143,42,35,26.6,63.1,6.9,128.7,sorghum
66,49,18,23.2,70.0,6.8,93.7,maize
68,45,21,23.2,67.4,6.4,83.0,maize
93,46,41,23.2,80.2,6.4,234.3,rice
131,38,30,25.9,65.8,6.6,129.9,sorghum
138,39,30,26.0,67.6,6.8,122.6,sorghum
135,40,33,26.3,64.2,6.6,123.7,sorghum
82,53,18,22.4,65.1,6.3,92.4,maize
92,45,39,23.8,80.9,6.4,225.2,rice
139,38,32,26.5,63.6,6.5,121.3,sorghum
94,49,41,21.6,82.8,6.9,219.4,rice
83,50,21,25.0,68.0,6.5,85.6,maize
84,55,21,24.8,68.9,6.8,88.7,maize
145,40,32,26.7,65.1,6.5,129.8,sorghum
145,37,35,26.1,67.0,6.7,129.8,sorghum
87,60,41,22.8,75.2,6.8,175.9,barley
89,59,40,23.5,72.1,6.5,178.5,barley
127,42,31,25.4,64.9,6.9,124.2,sorghum
71,55,22,24.6,69.2,6.9,86.0,maize
85,49,38,22.7,81.5,6.4,228.4,rice
109,43,37,19.8,71.6,7.5,83.2,wheat
75,41,40,23.2,81.3,6.5,231.8,rice
76,45,21,23.4,66.1,6.3,84.5,maize
132,37,35,25.7,64.0,6.6,128.7,sorghum
83,50,21,22.7,67.2,6.5,82.3,maize
129,37,34,25.1,66.5,7.0,115.0,sorghum
100,55,42,23.8,75.6,6.7,181.0,barley
137,35,30,25.6,66.3,6.7,126.5,sorghum
91,42,42,21.3,81.1,6.5,238.1,rice
95,41,39,22.0,82.7,6.2,239.3,rice
78,40,38,22.7,82.1,7.0,219.1,rice
92,43,38,21.3,82.2,6.6,233.7,rice
94,60,44,23.6,74.0,6.4,173.1,barley
113,50,38,19.4,71.6,7.2,70.2,wheat
111,48,36,17.7,68.8,7.1,74.9,wheat
90,52,42,24.5,72.7,6.3,173.2,barley
73,47,22,22.1,66.2,6.9,93.5,maize
81,55,19,23.3,63.0,6.5,81.4,maize
99,57,44,24.3,75.0,6.8,174.9,barley
86,59,45,23.6,74.5,6.8,181.2,barley
77,47,20,24.9,70.0,6.4,90.4,maize
133,38,30,25.2,67.2,6.7,122.0,sorghum
124,42,37,19.0,68.4,7.5,82.4,wheat
105,45,40,18.2,70.4,7.1,73.7,wheat
89,40,40,21.9,80.2,6.5,211.9,rice
116,44,37,19.3,70.3,7.2,72.6,wheat
71,46,20,22.8,64.7,6.6,90.0,maize
89,56,45,22.7,73.6,6.7,174.6,barley
88,58,42,24.0,72.2,6.5,184.3,barley
94,56,44,24.4,72.2,6.8,179.8,barley
144,35,34,26.4,64.4,7.0,123.2,sorghum
69,47,20,24.7,67.0,6.3,85.2,maize
67,46,20,22.7,67.6,6.8,94.5,maize
119,47,38,19.9,68.5,7.0,74.4,wheat
86,59,40,22.9,74.4,6.7,174.8,barley
128,40,32,25.2,65.4,6.6,125.2,sorghum
145,36,35,26.7,66.4,6.8,121.6,sorghum
145,39,33,26.2,65.6,6.5,125.8,sorghum
98,59,43,23.5,73.7,6.5,182.5,barley
92,45,39,22.2,81.2,6.4,228.8,rice
96,57,41,24.1,75.9,6.5,182.3,barley
88,46,41,22.5,82.2,6.3,237.3,rice
127,38,31,25.2,66.6,7.0,129.0,sorghum
124,45,37,19.0,70.9,7.2,82.7,wheat
96,55,43,23.2,75.5,6.4,173.2,barley
92,60,41,23.9,72.9,6.3,171.8,barley
66,50,19,23.7,68.6,6.6,84.1,maize
109,44,38,18.1,68.2,7.3,77.5,wheat
94,55,41,23.4,74.1,6.5,181.7,barley
143,40,33,26.6,63.6,6.9,127.3,sorghum
93,49,41,22.8,81.4,6.7,225.6,rice
142,36,30,25.9,64.5,6.7,125.5,sorghum
113,49,35,19.7,69.0,7.5,79.4,wheat
83,48,22,22.6,63.5,6.2,87.3,maize
99,58,40,23.1,72.4,6.4,171.3,barley
69,55,22,23.4,63.1,6.7,87.3,maize
89,56,42,23.0,73.1,6.7,183.0,barley
105,46,38,18.8,69.0,7.0,73.5,wheat
141,36,30,25.0,67.3,6.7,117.9,sorghum
83,42,40,22.7,81.9,6.3,226.7,rice
135,37,34,26.6,63.9,6.6,128.7,sorghum
78,55,19,22.3,64.0,6.6,87.0,maize
91,53,41,23.8,75.5,6.5,173.2,barley
79,53,19,23.3,66.6,6.5,80.2,maize
75,45,41,22.0,82.7,6.9,211.7,rice
125,36,31,25.3,66.1,6.8,124.8,sorghum
99,58,43,24.2,73.7,6.6,184.8,barley
93,55,44,24.1,73.5,6.3,177.9,barley
115,48,35,19.4,72.0,7.1,78.2,wheat
132,38,34,26.5,63.4,7.0,127.3,sorghum
125,47,40,19.6,71.8,7.2,76.2,wheat
82,44,42,23.5,80.7,6.8,224.6,rice
107,42,38,17.8,72.0,7.2,72.6,wheat
69,52,20,22.8,69.7,6.7,92.1,maize
99,57,41,24.2,75.3,6.3,172.3,barley
82,51,20,24.4,64.9,6.7,80.0,maize
136,41,35,26.5,67.9,6.9,124.4,sorghum
78,48,21,22.2,69.0,6.5,83.7,maize
116,44,41,17.9,69.1,7.2,74.2,wheat
137,35,34,26.2,67.7,6.7,123.4,sorghum
91,53,45,23.8,73.3,6.5,175.3,barley
70,55,19,24.1,68.0,6.9,87.5,maize
66,52,21,24.2,68.5,6.7,93.0,maize
127,42,33,26.3,64.5,6.6,120.4,sorghum
65,50,20,24.6,63.4,6.9,92.3,maize
87,40,41,23.7,81.8,6.8,221.4,rice
94,56,45,23.5,75.2,6.6,177.8,barley
68,55,22,23.5,65.4,6.5,91.1,maize
91,60,44,22.5,76.0,6.4,170.2,barley
90,46,41,23.7,80.4,6.8,211.4,rice
144,39,33,25.7,65.1,6.8,126.3,sorghum
134,37,31,25.6,67.9,6.9,121.9,sorghum
71,55,20,23.5,64.1,6.8,84.7,maize
79,52,18,25.0,69.5,6.4,81.1,maize
122,49,35,19.3,69.0,7.5,81.2,wheat
71,49,22,23.7,68.7,6.6,88.5,maize
95,53,45,24.5,73.8,6.7,170.8,barley
96,55,42,23.3,74.7,6.9,181.8,barley
110,49,39,19.9,70.4,7.2,78.2,wheat
81,48,21,22.6,64.2,6.5,90.6,maize
78,47,19,24.8,66.3,6.5,82.7,maize
86,52,40,23.2,73.4,6.7,181.7,barley
130,35,35,26.2,65.2,6.8,122.8,sorghum
95,48,40,21.8,81.4,6.4,215.8,rice
111,49,42,18.6,70.0,7.1,78.8,wheat
117,44,35,19.0,69.1,7.2,70.8,wheat
137,36,30,26.2,66.2,6.5,120.3,sorghum
100,60,40,22.6,73.9,6.5,183.4,barley
91,44,39,22.6,81.2,6.6,229.9,rice
131,35,35,26.4,67.0,6.9,119.2,sorghum
76,43,40,23.9,80.1,6.6,219.2,rice
135,36,32,25.7,67.9,6.9,119.6,sorghum
80,44,39,23.8,81.2,6.6,222.5,rice
134,41,31,25.9,65.8,7.0,117.5,sorghum
81,49,19,24.7,62.2,6.6,89.2,maize
99,57,44,22.5,72.5,6.5,181.5,barley
106,45,40,18.6,69.4,7.1,72.9,wheat
77,45,20,22.9,62.7,6.7,90.0,maize
133,40,32,25.6,66.3,6.7,118.5,sorghum
96,59,43,24.5,72.8,6.5,178.2,barley
107,43,42,18.4,69.3,7.2,83.6,wheat
69,55,21,22.8,69.7,6.8,84.9,maize
79,40,41,22.3,80.5,6.2,219.5,rice
122,42,37,17.9,70.1,7.2,78.2,wheat
77,49,42,21.1,81.9,6.7,221.9,rice
97,56,43,24.1,72.1,6.7,179.1,barley
92,56,44,23.3,74.3,6.8,183.4,barley
112,44,36,18.8,69.3,7.1,79.4,wheat
72,47,19,22.1,62.3,6.6,83.8,maize
107,49,35,17.7,69.3,7.1,71.3,wheat
78,49,38,22.1,80.9,6.8,211.7,rice
125,40,35,25.7,64.0,6.8,129.0,sorghum
100,55,43,23.7,74.8,6.5,174.3,barley
75,49,20,22.7,68.1,6.3,86.5,maize
111,44,42,17.6,68.5,7.2,84.1,wheat
121,44,42,18.9,71.8,7.3,83.1,wheat
68,49,18,23.7,66.8,6.4,88.3,maize
89,50,38,23.6,81.7,6.8,235.3,rice
128,41,35,25.7,64.8,6.6,117.1,sorghum
76,55,20,24.9,66.5,6.9,89.5,maize
93,52,45,24.2,73.2,6.7,178.0,barley
112,49,41,18.8,69.5,7.5,70.9,wheat
136,35,32,26.7,67.2,6.7,116.7,sorghum
145,37,35,25.3,64.7,6.5,124.4,sorghum
76,46,20,24.9,66.3,6.3,94.3,maize
115,47,35,19.5,71.0,7.4,78.6,wheat
127,37,31,25.1,67.3,6.6,126.2,sorghum
112,45,38,19.9,69.6,7.0,82.3,wheat
121,49,35,19.0,70.8,7.3,79.0,wheat
118,48,36,17.6,71.1,7.5,79.5,wheat
80,54,19,24.2,65.4,6.5,82.2,maize
115,44,40,18.4,69.8,7.4,80.5,wheat
81,40,41,21.4,82.3,6.4,226.0,rice
72,49,22,24.4,62.7,6.8,82.1,maize
140,35,33,26.0,63.2,6.5,117.6,sorghum
76,47,38,22.1,81.3,6.9,218.2,rice
98,58,45,23.0,73.1,6.5,179.5,barley
95,52,42,22.6,73.3,6.5,170.8,barley
127,35,30,25.8,65.9,6.7,129.6,sorghum
113,49,42,18.5,71.8,7.1,79.6,wheat
77,42,40,22.4,82.0,6.3,217.5,rice
106,45,39,17.6,71.5,7.2,81.7,wheat
87,54,41,23.9,74.0,6.8,176.3,barley
144,40,33,27.0,65.1,6.8,126.9,sorghum
115,48,35,18.0,71.5,7.4,73.4,wheat
75,52,22,23.1,69.4,6.3,80.1,maize
110,48,36,18.5,70.3,7.2,73.0,wheat
138,36,30,26.6,66.7,6.7,117.3,sorghum
79,55,20,23.2,68.2,6.4,94.8,maize
77,44,41,23.9,82.9,6.3,215.6,rice
144,40,32,25.0,64.6,6.7,130.0,sorghum
121,46,42,18.2,69.4,7.3,80.6,wheat
123,46,40,18.6,68.5,7.3,78.6,wheat
123,43,41,18.6,70.2,7.4,80.5,wheat
120,48,37,17.8,68.6,7.2,72.3,wheat
72,51,19,24.1,62.4,6.5,80.3,maize
68,53,21,22.1,66.1,6.5,81.2,maize
90,56,42,23.9,72.9,6.4,178.5,barley
91,57,41,23.3,73.0,6.4,180.3,barley
89,44,40,21.6,80.9,6.2,221.4,rice
92,54,44,23.5,74.7,6.7,173.9,barley
99,55,43,23.3,73.0,6.6,179.9,barley
108,43,42,18.8,71.6,7.3,70.2,wheat
88,50,38,22.0,81.1,6.3,215.8,rice
132,37,33,25.8,64.2,6.7,120.7,sorghum
72,48,18,23.7,65.9,6.7,80.3,maize
78,42,38,21.5,80.1,6.6,239.2,rice
87,58,40,23.3,75.3,6.4,179.2,barley
124,43,38,19.7,71.3,7.4,72.2,wheat
109,45,39,19.8,71.2,7.3,81.8,wheat
145,39,32,26.9,67.8,6.6,121.0,sorghum
78,47,39,22.0,80.5,6.9,219.9,rice
141,39,32,26.9,63.7,6.5,117.1,sorghum
93,46,38,22.1,81.8,6.5,211.5,rice
94,55,42,23.7,73.6,6.7,171.5,barley
77,42,41,23.3,82.7,6.5,221.1,rice
94,56,44,23.8,72.6,6.6,179.8,barley
107,49,42,20.0,71.4,7.4,70.4,wheat
86,42,39,23.2,82.6,6.9,214.6,rice
82,47,42,22.1,82.1,6.7,226.6,rice
89,43,39,22.7,81.8,7.0,211.5,rice
91,58,40,22.5,73.1,6.6,179.8,barley
94,43,41,23.3,82.9,6.4,210.7,rice
144,42,35,25.1,65.4,6.9,127.9,sorghum
106,47,39,18.0,69.3,7.5,81.2,wheat
145,37,34,26.7,66.7,6.7,119.6,sorghum
95,48,39,21.3,81.8,6.7,221.5,rice
85,53,44,24.0,72.3,6.7,172.9,barley
116,45,35,18.3,70.4,7.2,73.6,wheat
91,54,44,24.0,72.8,6.9,171.5,barley
93,58,41,22.7,75.0,6.8,182.7,barley
118,44,37,17.8,68.9,7.4,84.1,wheat
108,42,35,19.7,71.2,7.5,79.8,wheat
132,36,30,27.0,68.0,6.6,121.7,sorghum
124,50,37,19.7,70.7,7.1,82.4,wheat
