N,P,K,temperature,humidity,pH,rainfall,crop
134,55,47,24.8,72.3,5.8,182.5,sugarcane
159,45,42,29.0,67.5,6.7,120.7,cotton
98,46,36,21.6,70.0,6.3,90.4,coffee
162,46,38,28.4,64.4,6.4,122.8,cotton
137,54,48,24.2,74.9,5.5,178.6,sugarcane
154,46,41,29.0,64.5,6.9,118.5,cotton
129,59,43,25.3,72.9,5.8,176.7,sugarcane
87,47,38,22.8,69.2,6.8,86.3,coffee
110,51,40,26.5,80.3,6.6,149.1,tea
106,51,40,25.3,81.2,6.5,148.3,tea
100,50,38,26.2,81.2,6.9,150.1,tea
134,58,44,24.3,75.1,5.6,179.4,sugarcane
156,44,38,27.9,67.1,6.5,116.5,cotton
139,43,30,23.1,64.8,7.0,106.4,tobacco
115,53,42,25.8,78.7,6.6,153.4,tea
151,45,39,27.3,66.4,6.7,118.9,cotton
112,55,38,25.8,79.5,6.6,145.5,tea
135,42,32,23.1,67.1,7.0,99.3,tobacco
128,56,47,24.9,74.5,5.6,178.1,sugarcane
165,42,41,27.8,67.8,6.7,120.0,cotton
135,44,28,22.9,67.9,7.2,101.1,tobacco
94,49,38,21.3,71.3,6.4,85.7,coffee
154,45,38,28.5,63.9,6.3,119.3,cotton
109,54,39,25.9,81.2,6.8,151.9,tea
133,39,29,22.6,64.5,7.0,106.0,tobacco
135,52,45,24.2,72.8,6.0,178.5,sugarcane
142,45,29,23.1,64.8,6.9,97.3,tobacco
140,40,29,23.4,65.7,7.1,107.7,tobacco
115,55,37,26.3,79.7,6.7,154.4,tea
115,53,42,26.3,79.4,6.8,150.1,tea
128,52,45,24.6,72.7,5.8,175.4,sugarcane
89,49,35,21.3,68.3,6.6,91.8,coffee
158,42,42,27.3,66.9,6.3,115.0,cotton
133,59,43,24.3,73.7,5.6,176.4,sugarcane
114,50,40,26.2,78.9,6.8,146.8,tea
94,46,34,21.9,68.7,6.4,91.9,coffee
92,46,33,21.8,69.8,6.8,87.4,coffee
125,52,42,24.4,75.7,5.9,181.2,sugarcane
85,46,35,22.7,68.8,6.3,91.6,coffee
160,45,41,28.1,65.7,6.3,119.9,cotton
125,59,46,24.1,75.2,5.5,176.4,sugarcane
144,40,31,23.4,67.3,7.1,95.5,tobacco
142,45,29,22.8,65.6,7.2,106.0,tobacco
104,49,38,25.3,77.4,6.9,154.9,tea
140,55,42,24.2,75.7,5.9,177.6,sugarcane
85,48,37,23.0,71.6,6.4,91.4,coffee
91,43,33,22.6,71.1,6.5,88.9,coffee
138,44,28,22.8,64.1,6.9,96.5,tobacco
164,45,38,27.5,63.6,6.3,123.2,cotton
134,55,45,24.0,74.2,5.6,184.3,sugarcane
105,48,41,26.2,77.6,6.4,147.0,tea
110,53,38,25.5,78.3,6.5,153.1,tea
131,41,32,22.0,64.5,7.0,97.5,tobacco
152,43,38,27.4,67.4,6.7,122.2,cotton
129,57,44,24.9,75.5,5.8,178.0,sugarcane
88,42,38,21.5,70.4,6.3,87.6,coffee
136,45,28,22.0,64.1,7.1,103.4,tobacco
137,45,32,23.3,67.3,7.2,101.3,tobacco
151,50,42,27.6,67.8,6.5,124.7,cotton
144,41,31,22.3,68.0,7.2,106.2,tobacco
144,38,30,23.0,66.2,7.0,100.6,tobacco
90,47,34,21.5,71.0,6.6,93.1,coffee
85,50,36,21.9,69.5,6.6,93.6,coffee
98,42,38,21.0,69.2,6.3,91.1,coffee
88,50,35,21.5,68.3,6.6,87.8,coffee
134,40,29,23.4,65.2,6.8,95.1,tobacco
137,42,32,23.4,67.1,7.1,99.1,tobacco
163,43,41,27.5,65.0,6.5,117.3,cotton
110,48,40,25.1,77.8,6.7,147.4,tea
86,45,34,22.1,71.5,6.8,89.5,coffee
151,43,39,28.6,66.4,6.4,121.6,cotton
139,60,43,25.1,72.7,5.8,175.9,sugarcane
97,47,37,22.7,71.2,6.2,94.4,coffee
154,43,41,27.9,65.9,6.7,122.2,cotton
94,47,35,21.1,68.7,6.3,85.6,coffee
115,50,40,26.3,79.4,6.6,147.0,tea
131,56,45,25.0,74.3,5.6,176.5,sugarcane
133,38,31,23.1,67.3,7.0,100.4,tobacco
140,39,32,22.4,63.6,7.1,96.3,tobacco
158,46,39,28.3,64.7,6.5,119.0,cotton
137,60,42,24.9,75.2,5.6,181.8,sugarcane
131,57,45,25.2,75.9,5.6,182.5,sugarcane
91,45,34,22.4,68.9,6.4,88.4,coffee
160,42,39,28.1,63.4,6.5,120.5,cotton
162,47,38,28.8,65.0,6.6,119.9,cotton
162,47,39,27.1,63.5,6.7,119.1,cotton
95,43,37,22.8,71.9,6.2,93.1,coffee
133,54,45,25.3,73.2,5.7,176.0,sugarcane
132,55,42,25.0,73.3,5.8,175.9,sugarcane
111,55,39,26.3,78.9,6.4,154.0,tea
162,47,39,27.5,66.7,6.2,115.2,cotton
162,45,42,27.4,64.3,6.7,119.3,cotton
133,57,42,24.7,73.6,5.9,179.6,sugarcane
131,58,48,25.2,73.1,5.6,175.8,sugarcane
88,45,36,21.3,71.6,6.7,85.5,coffee
98,45,33,21.4,71.8,6.5,93.3,coffee
145,43,31,22.6,64.6,7.0,97.9,tobacco
163,44,39,28.1,67.9,6.4,117.2,cotton
85,49,34,22.6,71.6,6.4,92.7,coffee
159,48,42,28.6,67.6,6.3,116.2,cotton
103,55,39,25.8,81.8,6.6,154.7,tea
143,44,29,23.2,64.0,6.8,104.8,tobacco
100,50,37,21.5,71.7,6.6,90.3,coffee
130,52,42,24.6,72.8,6.0,176.5,sugarcane
137,44,29,22.4,67.3,6.9,97.5,tobacco
103,49,37,25.1,77.2,6.5,153.9,tea
134,45,30,23.3,63.3,7.0,105.8,tobacco
103,52,38,25.5,77.2,6.7,153.1,tea
134,60,42,25.4,74.6,5.9,180.0,sugarcane
135,43,31,22.3,65.6,7.0,95.2,tobacco
164,47,39,28.2,63.2,6.5,120.5,cotton
136,55,46,24.9,74.6,5.9,183.8,sugarcane
95,42,33,21.3,68.2,6.5,94.7,coffee
138,41,32,23.3,65.7,6.8,104.5,tobacco
111,50,42,25.4,81.4,6.8,153.7,tea
131,55,44,25.2,74.8,5.7,184.8,sugarcane
106,54,41,26.2,81.1,6.5,148.0,tea
99,47,33,21.4,68.8,6.4,92.2,coffee
139,52,45,24.8,73.0,5.9,184.4,sugarcane
126,56,46,24.4,74.3,5.7,176.7,sugarcane
137,58,42,25.4,72.1,5.8,181.3,sugarcane
137,59,44,25.3,74.0,5.8,184.0,sugarcane
108,54,42,25.3,79.3,6.7,150.0,tea
86,50,37,22.6,69.8,6.2,91.3,coffee
133,53,45,25.3,75.6,5.9,182.7,sugarcane
105,51,39,25.1,79.5,6.5,148.7,tea
136,59,48,24.7,73.7,5.5,184.2,sugarcane
114,55,38,25.5,77.6,6.8,149.0,tea
136,41,29,22.9,67.6,7.0,99.3,tobacco
130,53,42,25.0,72.8,5.6,183.1,sugarcane
125,57,45,24.6,73.4,5.5,183.8,sugarcane
136,38,31,22.2,65.3,7.0,95.5,tobacco
87,49,33,21.4,71.9,6.5,89.7,coffee
127,52,44,24.2,75.0,5.7,182.1,sugarcane
141,40,31,22.2,67.4,6.8,99.4,tobacco
143,40,30,23.4,65.6,6.9,95.4,tobacco
105,52,39,26.4,78.6,6.5,153.3,tea
115,53,42,25.5,80.4,6.8,145.9,tea
151,47,38,27.9,67.5,6.2,122.1,cotton
134,58,42,24.2,73.5,6.0,179.3,sugarcane
107,51,42,25.4,79.8,6.5,146.4,tea
85,44,36,21.4,71.0,6.6,90.0,coffee
132,57,47,25.4,72.3,5.8,181.5,sugarcane
133,43,32,23.0,67.7,6.9,98.9,tobacco
137,41,29,22.6,64.2,7.1,100.9,tobacco
159,42,40,27.8,67.5,6.5,118.3,cotton
89,46,35,22.5,70.9,6.6,86.9,coffee
105,55,38,25.1,77.5,6.7,150.6,tea
99,50,38,21.9,68.3,6.5,85.2,coffee
86,42,34,21.9,68.4,6.2,90.1,coffee
165,50,41,28.3,66.0,6.3,118.6,cotton
136,55,47,25.3,74.4,6.0,177.7,sugarcane
165,48,40,27.9,67.8,6.9,122.8,cotton
136,44,31,22.5,66.5,6.9,98.2,tobacco
135,42,31,23.2,67.2,7.1,99.9,tobacco
113,54,37,26.2,78.7,6.9,153.5,tea
92,43,38,22.1,70.7,6.7,85.2,coffee
102,50,37,25.2,79.4,6.8,150.9,tea
96,47,36,23.0,71.6,6.7,93.6,coffee
143,38,31,22.6,67.5,7.1,103.0,tobacco
160,46,41,27.4,65.9,6.3,117.9,cotton
90,45,38,23.0,68.8,6.6,94.6,coffee
89,50,34,21.3,68.6,6.7,86.8,coffee
107,52,39,25.9,81.9,6.7,146.5,tea
143,38,30,23.5,64.2,6.8,100.5,tobacco
137,57,42,24.5,72.2,5.9,179.6,sugarcane
157,43,40,27.4,65.6,6.6,123.7,cotton
98,45,35,21.9,69.5,6.5,92.0,coffee
138,56,47,24.7,72.9,5.7,182.5,sugarcane
133,45,29,23.4,68.0,6.9,97.2,tobacco
91,43,35,21.6,69.1,6.2,91.1,coffee
87,48,33,21.2,71.3,6.6,89.0,coffee
138,45,30,22.6,64.4,7.2,97.9,tobacco
139,39,29,22.4,65.8,6.9,101.2,tobacco
160,44,38,27.3,63.9,6.9,116.7,cotton
136,43,29,22.9,63.1,7.0,106.8,tobacco
151,42,39,27.5,63.1,6.3,117.7,cotton
110,52,37,25.2,77.5,6.6,154.5,tea
143,44,30,22.2,66.0,7.1,103.5,tobacco
90,42,38,22.6,71.8,6.5,85.0,coffee
114,49,40,26.1,78.4,6.8,146.5,tea
125,54,43,24.3,76.0,5.7,185.0,sugarcane
111,48,41,26.0,79.2,6.4,154.4,tea
132,40,28,22.4,66.2,7.1,98.1,tobacco
155,44,39,28.1,66.0,6.6,117.1,cotton
115,48,37,25.6,81.6,6.6,148.8,tea
152,45,41,27.1,66.6,6.6,118.8,cotton
134,58,42,24.9,73.7,5.9,180.7,sugarcane
107,51,39,26.3,81.4,6.7,152.7,tea
133,54,46,24.5,75.2,5.9,178.3,sugarcane
100,43,33,21.3,68.0,6.4,87.7,coffee
165,42,38,27.1,66.2,6.8,120.5,cotton
111,48,39,26.2,78.5,6.8,152.7,tea
137,40,28,22.6,63.6,7.0,106.0,tobacco
131,58,48,24.3,73.1,5.5,180.2,sugarcane
165,45,39,27.1,65.0,6.6,117.4,cotton
102,51,41,26.4,79.7,6.8,154.9,tea
89,46,38,22.5,69.2,6.5,89.0,coffee
136,41,30,22.6,67.9,6.9,95.5,tobacco
140,45,29,23.4,66.1,7.2,96.9,tobacco
143,42,31,22.4,63.3,7.1,96.0,tobacco
155,50,39,28.5,63.4,6.5,123.4,cotton
131,55,46,24.8,75.9,5.8,183.6,sugarcane
109,53,39,26.3,80.2,6.6,146.6,tea
96,49,33,21.6,70.9,6.2,89.3,coffee
95,47,34,22.9,70.7,6.3,93.9,coffee
140,54,48,25.1,75.9,5.5,178.1,sugarcane
130,53,42,24.5,75.8,5.7,177.9,sugarcane
88,49,34,22.9,68.1,6.7,86.7,coffee
132,52,47,24.5,73.9,5.8,179.1,sugarcane
137,53,47,24.9,75.7,6.0,180.8,sugarcane
154,48,40,27.5,66.6,6.7,119.8,cotton
156,49,41,28.3,65.6,6.8,117.1,cotton
156,49,41,27.3,67.6,6.4,122.0,cotton
136,44,30,23.3,65.5,6.9,98.2,tobacco
109,53,40,25.9,81.8,6.7,150.9,tea
