N,P,K,temperature,humidity,pH,rainfall,crop
70.0,55.0,17.0,18.02215436,72.20412497,7.65848757,178.93699442,mustard
93.0,55.0,20.0,22.69736813,83.89499436,6.34366704,190.44468359,greenavare
73.0,45.0,25.0,19.09727719,68.22376055,7.11422693,276.42970591,jute
79.0,39.0,43.0,20.5704547,67.56297121,6.0920768,241.58797453,ashgourd
69.0,60.0,33.0,25.2208482,69.49989986,5.26929108,259.21099257,varagu
97.0,59.0,24.0,20.57883345,76.68433169,7.43734931,148.79745529,jowar
68.0,43.0,22.0,19.34920478,72.4762733,5.07814462,104.3524255,pigeonpea
97.0,46.0,22.0,24.98191605,75.7639912,5.2431143,179.22732158,mustardoil
64.0,56.0,20.0,21.04792565,75.54521002,7.99415354,127.85659271,kinnow
67.0,56.0,19.0,26.65318211,62.10175816,7.76775553,183.64232427,spinach
73.0,43.0,32.0,20.76966374,62.52908011,5.34444427,139.13423673,coriander
99.0,35.0,21.0,23.66353476,57.1492589,7.89260688,179.93068776,corrianderseed
70.0,51.0,17.0,19.35962097,75.19654652,5.89433209,229.06233821,dusterbeans
64.0,39.0,34.0,20.0635268,71.85371855,7.68673179,196.22878695,suvarnagadde
80.0,45.0,27.0,21.34304323,66.8624359,7.11146756,135.8049333,maidaatta
94.0,54.0,20.0,23.72498791,55.3918956,7.91712287,113.78893966,nigerseed
78.0,44.0,30.0,26.29987164,78.40673119,6.91116291,124.32689743,leafyvegetable
99.0,58.0,38.0,21.28406078,75.3740724,6.18829646,206.70302065,pear
69.0,56.0,43.0,18.85102472,77.53605534,5.50962511,91.23206559,blackpepper
69.0,50.0,23.0,21.13005956,55.25931184,7.3546555,236.79105284,greenbanana
64.0,48.0,16.0,25.52100528,69.69800638,7.77869449,119.22905706,chickpea
98.0,37.0,40.0,26.40949601,81.09540293,6.4609958,184.4196226,carrot
87.0,54.0,41.0,21.89318583,73.42334784,6.78523832,156.76533832,banana
77.0,42.0,18.0,25.7108512,76.09969974,7.46026871,281.52652544,plum
73.0,44.0,35.0,20.46230282,68.0671742,7.96035215,199.49023271,wheat
100.0,37.0,31.0,20.80595572,55.37057804,6.03388075,188.76499421,mungbean
66.0,51.0,18.0,19.85715262,74.7484655,5.028906,98.74024164,coconut
84.0,49.0,15.0,23.29305662,77.0293262,5.50668873,65.32712762,orange
63.0,35.0,42.0,23.409074,64.87739787,6.12443244,153.06875351,paddy
89.0,39.0,23.0,21.0253116,65.8726147,5.90139293,246.52929593,spinach
96.0,43.0,21.0,19.98794206,67.39720632,7.99398911,112.59272397,betalleaves
77.0,37.0,43.0,20.202749,70.75898415,7.23353834,179.25689606,ashgourd
86.0,50.0,42.0,19.31225517,77.56024833,5.01380894,83.49180038,castorseed
65.0,51.0,29.0,19.35427969,55.85355189,6.54342041,274.1467903,greenonion
83.0,38.0,19.0,23.83659365,58.53889011,6.33555416,170.27172229,maize
95.0,54.0,24.0,20.34621164,75.21648937,5.66399639,195.12578605,potato
86.0,52.0,16.0,19.22622361,61.17024995,7.71807203,279.18736482,seam
84.0,39.0,19.0,20.87960508,57.28063257,6.1321123,271.34725307,mushrooms
99.0,56.0,29.0,21.52602912,76.42287579,5.91954223,212.37348644,suratbeans
91.0,46.0,31.0,23.30914381,66.79758037,6.16517345,206.15783978,pigeonpea
83.0,49.0,21.0,23.49980046,66.75486584,5.72939785,262.76533138,tamarindfruit
86.0,48.0,40.0,26.71666412,64.32262066,6.75544343,217.6083563,knoolkhol
61.0,45.0,22.0,18.2590006,70.24023116,7.31769919,182.12318888,arecanut
83.0,37.0,29.0,23.50693309,62.85276015,7.70505046,93.71519101,fieldpea
99.0,47.0,16.0,22.35984537,79.75086032,7.30244905,78.64751924,pigeonpeas
91.0,57.0,27.0,19.4261153,56.10364037,7.06035621,279.88807758,muskmelon
95.0,50.0,21.0,24.4148695,60.86644744,6.12866833,107.84103469,mungbean
91.0,41.0,35.0,25.34454553,56.36419018,6.75221684,252.39443627,muskmelon
75.0,38.0,42.0,21.85907876,82.16906209,6.80411303,241.58930403,drychillies
67.0,45.0,18.0,23.44095632,77.37670803,7.51555749,191.82614432,garlic
93.0,40.0,24.0,23.74012524,59.97907579,5.75160326,238.63859612,mango
80.0,51.0,27.0,22.40226444,65.43545114,6.98534505,276.64014687,orange
72.0,39.0,30.0,26.40822872,67.22121365,5.17312761,158.16040474,carrot
65.0,51.0,44.0,21.85021232,70.10915434,6.64053991,270.3176059,colacasia
93.0,42.0,24.0,24.01368131,59.07467762,6.32064888,144.58687876,spinach
64.0,52.0,44.0,19.06176142,66.10697446,5.8388692,61.62470374,elephatyam
79.0,37.0,41.0,18.16456329,56.66200768,6.60068275,76.71270136,sapota
77.0,58.0,21.0,23.08119401,55.21867156,5.84613211,117.63865592,plum
76.0,44.0,31.0,18.91613603,64.69156721,6.17209199,161.08969183,beans
70.0,49.0,23.0,19.04470908,84.95677173,7.9262531,115.81727234,cowpea
82.0,37.0,26.0,22.36297317,64.88919951,6.73933403,241.49609665,peppergarbled
81.0,59.0,43.0,21.66480389,65.86419039,6.95838831,170.68409455,coconutseed
84.0,45.0,20.0,23.07046052,80.22870263,5.61764871,283.25050087,greenbanana
70.0,43.0,36.0,25.24620627,75.8388467,7.02555142,66.27408489,rubber
74.0,40.0,28.0,23.51826855,60.05893541,7.64481609,178.93788955,suratbeans
97.0,37.0,20.0,24.36422075,67.27499395,6.33309286,127.23228698,capsicum
100.0,53.0,33.0,26.74570746,59.4668419,5.21919584,196.54236895,hybridcumbu
74.0,43.0,45.0,19.09889408,65.10934591,5.76580536,239.40327592,ladiesfinger
97.0,51.0,23.0,24.63218651,61.64181958,6.18917235,159.21507651,pineapple
87.0,42.0,42.0,25.69184777,69.14433499,5.67510559,144.93880563,lentil
76.0,47.0,26.0,24.12077536,67.50132007,7.11726074,76.62326348,raddish
96.0,58.0,28.0,24.75027969,74.31491606,5.78013683,147.73962057,roundgourd
74.0,51.0,21.0,23.93193766,79.44091612,5.10607462,92.72249272,drychillies
91.0,41.0,20.0,18.31755554,73.28930854,6.99581755,153.00789677,tinda
85.0,46.0,38.0,20.16386558,56.88173729,5.55485589,152.3413563,copra
65.0,49.0,26.0,26.7480954,59.64658815,6.00823599,192.86227203,carrot
64.0,52.0,37.0,23.92275593,64.66670409,7.42587513,66.56606782,apple
93.0,40.0,27.0,25.80452436,64.04525459,5.67211848,248.3175404,pumpkin
78.0,56.0,27.0,21.90491424,82.57235573,5.20869208,204.7062048,methileaves
90.0,53.0,15.0,24.07807749,72.99712087,5.48873466,76.90047191,greenpeas
61.0,46.0,17.0,22.18763107,60.96928068,6.54144888,241.39734717,bajra
95.0,53.0,15.0,18.67015148,64.69375687,6.51366627,100.42008584,cucumber
71.0,37.0,16.0,22.06660092,58.7915407,6.78834192,101.59366824,varagu
74.0,48.0,17.0,18.28577179,67.91081302,5.42969045,174.68573855,arecanut
83.0,43.0,33.0,21.02751387,82.56443656,7.74269172,219.11958002,seam
76.0,40.0,42.0,22.58152861,73.61378099,5.77197088,235.04601327,leafyvegetable
89.0,58.0,19.0,18.78874987,77.18215434,5.50990077,269.23021722,cotton
60.0,60.0,16.0,22.40306676,63.26404329,7.38638918,276.242088,bittergourd
99.0,50.0,20.0,26.52045086,68.20957522,6.54118998,145.86237691,squash
90.0,39.0,17.0,25.86957632,82.58554302,5.97008043,283.76734638,squash
95.0,37.0,24.0,22.00880845,73.948155,5.64943969,175.59547038,grapes
76.0,55.0,27.0,19.26356076,60.92293173,7.99117595,92.88005777,coriander
86.0,54.0,32.0,23.0636613,69.58899519,7.63241463,109.84396708,turmeric
93.0,47.0,30.0,21.33379026,84.11278224,5.65433698,114.50531866,seemebadnekai
70.0,59.0,22.0,25.86655039,71.13534897,6.28469966,272.66934096,sweetlime
91.0,41.0,37.0,23.32558748,61.5553706,7.97384445,289.62381277,bottlegourd
73.0,45.0,28.0,19.86471698,74.11293297,5.12240878,165.99625675,sweetpotato
74.0,50.0,35.0,24.83804725,80.00477556,7.59350114,137.1981162,beans
94.0,41.0,26.0,25.44922076,63.77680152,6.59773822,162.94643634,karamani
61.0,50.0,33.0,23.22905671,56.80260233,7.99858677,90.82523238,cauliflower
98.0,40.0,37.0,23.67297718,70.46955309,7.18334008,106.00890971,roundgourd
71.0,52.0,19.0,24.78642965,80.17389279,5.20570814,177.80712293,coconutseed
75.0,52.0,27.0,24.57244615,83.02500004,7.64301786,118.64999688,amphophalus
64.0,42.0,24.0,24.97739784,75.25032912,7.29127844,74.2956452,jowar
100.0,38.0,23.0,18.7867792,83.08200047,5.46296251,250.16422043,greenpeas
73.0,43.0,32.0,24.8597093,60.70008559,5.36089281,187.93726502,ghee
65.0,51.0,45.0,26.7618063,70.76400627,6.96096576,155.600893,drychillies
63.0,56.0,26.0,20.43392358,71.19804555,7.17770228,219.99368931,barley
86.0,56.0,25.0,23.37431039,80.99783832,5.20633458,106.40146216,amaranthus
79.0,58.0,32.0,21.79334574,64.66148643,5.09254459,105.22878583,nigerseed
91.0,48.0,15.0,19.67411354,57.76307839,6.64667149,253.52317536,arecanut
98.0,41.0,22.0,25.0375455,60.68485151,6.41907828,154.23604229,colacasia
77.0,37.0,37.0,23.35865103,78.73351081,6.01844626,176.33317072,maize
91.0,43.0,16.0,26.25263652,63.3781867,5.56694242,141.14409049,leafyvegetable
64.0,36.0,32.0,22.66034229,61.27563693,7.58242055,226.00086515,garlic
66.0,47.0,39.0,26.96564407,60.89148872,6.37583527,97.53498827,bajra
64.0,37.0,26.0,18.80435804,57.30290564,6.57439469,279.92032996,dusterbeans
90.0,57.0,17.0,22.96182621,77.07780174,6.52060125,248.28044967,garlic
69.0,46.0,43.0,18.34071071,61.0172316,7.27542931,217.28120784,snakeguard
96.0,56.0,26.0,24.64863784,71.25664969,6.74278833,92.20170554,copra
79.0,47.0,40.0,22.8855074,84.53611958,7.94623201,111.70301939,ragi
69.0,36.0,19.0,19.83843818,60.56574282,7.27537855,61.86570552,hybridcumbu
92.0,46.0,22.0,23.97282566,81.56659495,5.0069221,205.0693693,chholia
75.0,52.0,16.0,22.61729122,83.69822265,7.32542198,97.47575803,chanadal
94.0,41.0,36.0,24.61193233,61.63130247,6.09912559,245.9340618,parval
87.0,39.0,41.0,20.06623289,61.16558993,5.94213942,70.38143364,pumpkin
61.0,51.0,17.0,25.36681377,79.64328299,5.07091781,160.76815645,orange
90.0,38.0,32.0,22.42266629,57.10191968,7.65799862,189.44562528,greengram
62.0,38.0,20.0,18.46843562,79.52191798,7.70653896,235.55247305,mint
91.0,42.0,23.0,22.69389053,65.15027417,5.82048435,131.00193882,mungbean
78.0,40.0,39.0,23.60962002,68.88930567,5.02599879,262.33742534,bottlegourd
98.0,39.0,29.0,22.28149287,58.57711039,5.91170864,84.39344719,squash
90.0,39.0,44.0,26.25762027,79.78562121,6.97631214,189.71581836,peas
98.0,51.0,18.0,24.78408317,77.09240365,5.04492482,192.08092866,zizyphus
84.0,37.0,16.0,20.68378037,60.76659041,5.08125373,278.74267016,sweetpotato
84.0,41.0,38.0,19.3075521,84.67841014,5.41894238,71.07705263,orange
73.0,37.0,43.0,21.72692102,55.5258886,6.29933565,103.32480944,fish
85.0,46.0,36.0,22.50975468,75.04395837,5.6274973,294.08873346,guava
82.0,40.0,40.0,19.00876313,77.73063037,5.98598884,98.7221112,peas
85.0,58.0,30.0,19.53449129,69.0199406,6.03236719,93.37310751,cauliflower
96.0,40.0,17.0,26.33629546,72.10572344,5.82673712,103.83079942,ragi
71.0,57.0,34.0,22.43694315,73.19273941,6.51575928,202.0294824,zizyphus
96.0,38.0,16.0,19.95183793,75.83842486,7.2243825,108.74381609,cashewnuts
85.0,59.0,35.0,23.86944828,68.92097587,6.2744778,60.66805889,leafyvegetable
98.0,58.0,43.0,25.10304742,55.97162492,5.45165957,121.03805611,varagu
74.0,51.0,40.0,19.0586495,72.27081559,7.31502674,97.53302239,chanadal
61.0,44.0,24.0,26.00036675,66.44275632,6.35320906,149.96417365,amaranthus
87.0,38.0,30.0,24.22970509,84.86920955,5.13387427,259.76509006,nigerseed
69.0,46.0,31.0,19.83172827,71.20500373,6.14830892,155.29588755,cucumber
85.0,40.0,45.0,23.84623677,71.61142574,6.7440879,148.54944316,sweetlime
77.0,44.0,19.0,20.14735238,83.76981029,5.96618067,233.69450341,pear
70.0,55.0,28.0,21.14080116,79.10959124,6.1210981,136.85580247,kinnow
81.0,56.0,43.0,23.29061176,57.43579138,5.06889578,196.73744302,dusterbeans
67.0,59.0,26.0,23.00245952,73.8901949,5.65106372,172.65611281,mungbean
62.0,36.0,35.0,22.68911404,68.25864396,6.47116604,223.84680856,parval
93.0,59.0,33.0,25.48313648,79.05337183,5.61174373,263.08943628,tendercoconut
61.0,52.0,17.0,22.75758243,70.58840744,6.08128778,92.87341314,greenonion
61.0,43.0,19.0,26.94652855,76.35736013,6.19211618,183.39304756,copra
89.0,40.0,33.0,18.09748138,68.96355293,6.68166981,170.2690559,lime
63.0,35.0,38.0,21.95073669,72.83053371,7.35135097,80.19252697,tendercoconut
78.0,47.0,27.0,22.77899255,59.71000798,7.58756418,164.12242661,cotton
73.0,56.0,44.0,19.44785224,79.68723693,7.8273987,73.61008835,copra
82.0,60.0,41.0,26.19463623,77.35072422,5.32673792,115.11008114,linseed
99.0,43.0,33.0,19.06616228,84.04752674,6.74767904,272.54612088,spongegourd
99.0,51.0,37.0,25.12457472,69.83161097,5.13370098,280.14548555,mango
91.0,37.0,23.0,26.49362099,82.53800647,7.61758913,270.9704576,greenchilli
64.0,40.0,20.0,23.91676379,66.78404067,7.04472783,171.43965661,amphophalus
87.0,39.0,23.0,22.97423625,84.9596403,7.22311983,92.1860657,fish
82.0,38.0,24.0,23.01727934,59.33045586,7.5410972,164.281706,coconutoil
86.0,40.0,41.0,23.32925468,65.149566,6.58493777,131.41147706,wood
70.0,38.0,24.0,23.51029938,79.57483652,7.36196935,267.07897127,guar
94.0,58.0,28.0,25.05619165,64.18996765,5.54538158,216.44500185,rice
88.0,54.0,30.0,22.58024662,70.21011952,5.04503625,106.96064379,garlic
75.0,42.0,16.0,20.30498196,67.46902938,5.47249646,247.08755345,elephatyam
99.0,56.0,18.0,26.04726057,80.32354062,7.78470858,127.7536441,jaggery
89.0,43.0,41.0,26.11922243,74.82294275,5.25897678,120.93179702,tomato
84.0,44.0,23.0,18.29422059,83.67070258,5.16645276,113.91439979,kidneybeans
95.0,48.0,35.0,26.27232468,58.88276877,6.82348542,286.9719767,seam
89.0,38.0,22.0,23.73133007,62.20210807,6.57008088,63.88945346,onion
89.0,40.0,16.0,22.38673914,58.73273589,7.41329169,130.52698369,barley
86.0,59.0,21.0,21.27815314,81.9773956,6.54743438,82.08064937,knoolkhol
93.0,35.0,44.0,24.53384311,76.47641998,7.48622837,233.00791156,chholia
67.0,43.0,32.0,24.03547555,56.81326368,5.57928852,287.2466384,cumbu
71.0,47.0,16.0,19.46517081,75.51658506,6.49998798,196.76278458,carrot
73.0,40.0,26.0,22.14073941,76.32538319,5.0379195,167.29742041,onion
95.0,52.0,16.0,25.93715362,75.86661929,5.31495293,210.09490126,watermelon
99.0,56.0,45.0,24.54078349,70.14760431,5.76374818,106.79063211,cowpea
95.0,56.0,27.0,24.27450473,79.30857506,6.75190604,254.36372473,blackpepper
87.0,43.0,23.0,25.93451686,63.45784894,7.95616824,232.1761363,guava
73.0,45.0,21.0,21.70183074,76.60738015,5.45808541,188.15563384,chillycapsicum
64.0,45.0,33.0,19.05239908,83.26989139,7.00386393,73.20028993,cotton
64.0,46.0,37.0,25.86934678,60.8101246,5.78082034,65.4310191,grapes
69.0,44.0,39.0,26.6484479,73.73872717,5.13808252,159.5633991,drychillies
74.0,44.0,39.0,24.8561188,84.79429034,5.22124426,164.91437734,frenchbeans
68.0,38.0,44.0,21.08478773,80.37336614,6.39663775,104.92321008,amla
92.0,39.0,36.0,24.20241186,84.87390716,6.4737974,168.03947269,snakeguard
84.0,60.0,17.0,19.37738949,66.22598459,5.24326289,241.01818587,elephantyam
73.0,45.0,24.0,26.29996823,59.6780605,5.57531123,230.2013929,greengram
94.0,42.0,20.0,19.38851117,60.84639043,6.97144898,243.02225279,mustardoil
77.0,59.0,43.0,22.88018701,74.41252536,5.49750798,200.31843739,sesamum
77.0,38.0,34.0,26.69919995,80.76374615,7.16791121,283.58750961,nigerseed
66.0,43.0,32.0,26.26255535,77.97857772,7.6109814,284.34098389,colacasia
97.0,54.0,39.0,25.92536558,57.98983734,5.32025385,193.17189599,elephatyam
72.0,44.0,33.0,20.99961654,73.29339918,6.91300178,62.0210601,greenonion
96.0,45.0,22.0,23.13277584,82.81402975,7.34623116,66.61060981,zizyphus
61.0,37.0,23.0,26.6006865,64.19467447,5.35517626,293.00734321,ridgegourd
62.0,43.0,42.0,24.38155117,78.12127498,7.02337559,140.21057734,potato
90.0,58.0,21.0,22.35606726,59.44404855,7.40898405,229.59688534,amphophalus
74.0,47.0,39.0,23.15242444,62.86130537,5.83263413,192.54158677,bajra
73.0,59.0,19.0,26.70704842,72.03292907,6.65521341,169.00725522,paddy
64.0,52.0,28.0,21.47166836,80.23255446,7.40389628,192.93918128,clusterbeans
79.0,55.0,22.0,22.5573,59.30642229,7.09869405,259.30285667,chickpea
80.0,55.0,22.0,26.91658096,65.84518936,5.86199359,139.30190296,greengram
80.0,53.0,38.0,18.46269022,79.19430729,7.16050589,151.12014129,bittergourd
82.0,43.0,23.0,22.56481265,77.8692642,7.52232076,287.89154934,sugar
89.0,43.0,42.0,26.20893325,72.53659515,5.41391015,214.32629422,blackpepper
90.0,46.0,35.0,23.83683636,66.13656803,5.83719713,280.57804033,turnip
72.0,48.0,29.0,25.38931749,77.24781151,6.24734143,75.41334684,gingellyoil
62.0,36.0,35.0,26.20599705,67.99265105,7.91385229,274.01394587,karamani
77.0,56.0,38.0,26.59437851,70.51894669,7.40043564,89.6946828,tapioca
98.0,39.0,30.0,22.33265528,71.25497599,5.28523137,135.59363161,tinda
81.0,48.0,41.0,20.23936511,68.74036305,5.84767827,278.0769319,corrianderseed
97.0,39.0,21.0,20.83573869,62.94606378,6.61772642,192.08251164,arecanut
84.0,51.0,19.0,19.38267019,66.79037164,6.89207468,184.86243032,mango
92.0,45.0,26.0,24.64173272,63.47747678,7.90806196,261.26470286,coconutoil
77.0,47.0,19.0,24.71460993,75.4104899,5.59704215,297.54562172,ladiesfinger
70.0,51.0,25.0,21.20152376,67.03972332,5.8972559,170.59463464,pomegranate
64.0,51.0,26.0,23.33900552,61.13470473,7.21901216,61.80512487,corrianderseed
68.0,58.0,38.0,25.4385064,78.41755613,5.67647305,158.60118376,horsegram
98.0,50.0,17.0,18.26631961,77.90115118,7.8765314,153.08184147,chickpea
65.0,53.0,29.0,26.27017504,84.39587695,7.88583955,276.97518291,sapota
89.0,49.0,18.0,21.95107349,78.30056888,6.725416,118.9276271,ridgegourd
90.0,56.0,37.0,26.31802369,78.1570173,6.77893436,289.66281588,maidaatta
83.0,49.0,32.0,26.7840507,61.55436146,5.80298042,162.42406847,suvarnagadde
67.0,50.0,37.0,21.24022987,61.35452591,7.73196365,185.98006079,pigeonpea
94.0,44.0,34.0,25.86934846,68.74686795,6.14606699,288.04382077,amla
99.0,56.0,31.0,25.70798682,82.86807577,6.9118323,142.66605312,wheatatta
83.0,36.0,38.0,22.12660101,64.43816339,6.50373621,117.80240618,bengalgram
77.0,54.0,45.0,21.0854017,83.16412198,5.50640894,120.55427817,greengram
93.0,40.0,30.0,26.28244795,72.2315594,6.59102987,76.48920715,carrot
74.0,40.0,25.0,18.49201922,65.73310553,6.69198712,175.21566844,coconutseed
71.0,41.0,40.0,18.01421186,57.12907779,5.23333839,83.15316998,greenavare
71.0,48.0,19.0,23.2689087,55.25469001,7.10613372,163.54163088,seemebadnekai
81.0,44.0,23.0,24.45058644,68.00876175,6.38478814,272.7755498,turdal
84.0,36.0,34.0,21.5941437,66.38175513,5.17701114,264.66230147,capsicum
88.0,39.0,28.0,18.3140685,63.63139725,5.44550758,109.75560546,pineapple
64.0,50.0,32.0,24.10471077,67.56008168,5.11546517,226.44890293,moongdal
83.0,36.0,42.0,18.28035264,62.82400341,5.73506705,130.59232484,raddish
90.0,56.0,27.0,19.42908875,67.93784261,6.54857048,220.32062433,arecanut
88.0,37.0,24.0,22.13126335,62.58926773,5.60636667,174.50517349,onion
83.0,52.0,17.0,20.60899945,62.20567528,5.32308862,66.12679955,snakeguard
64.0,59.0,35.0,25.6636344,61.4880966,5.25469107,263.09717842,ridgegourd
89.0,38.0,32.0,18.78513655,62.7257324,6.1566833,271.381389,cumbu
61.0,57.0,29.0,23.81995992,60.24354538,6.99439379,144.45985285,guava
89.0,57.0,35.0,20.3682741,65.39740347,5.75370695,206.93027576,knoolkhol
90.0,42.0,44.0,19.75992559,72.39043307,6.45758966,236.87537166,tendercoconut
77.0,60.0,39.0,18.77710034,75.91603012,6.12839145,163.61047569,cauliflower
61.0,60.0,28.0,19.21595307,71.53799535,5.06695244,291.41187152,squash
73.0,46.0,18.0,19.08656122,59.61111527,6.51378768,67.84751005,tobacco
82.0,51.0,28.0,21.5903857,58.980727,7.86849786,185.17218588,jute
80.0,58.0,20.0,21.276547,69.35765805,6.12258595,238.86827367,linseed
98.0,45.0,27.0,25.90546498,78.14596356,6.63362459,172.765558,brinjal
67.0,36.0,30.0,18.47707955,55.0935687,5.60895022,252.26488182,groundnut
97.0,58.0,42.0,25.88400666,73.65880074,7.57705365,97.97870743,urddal
77.0,54.0,43.0,26.53729105,69.43044721,6.54845781,234.19347348,tamarindfruit
80.0,51.0,21.0,19.52068091,60.97977891,6.34580907,298.83967416,amla
61.0,60.0,16.0,23.78137109,62.24934729,7.03242191,184.17527615,knoolkhol
83.0,41.0,39.0,21.27442819,79.39710079,7.25095425,223.73972476,cashewnuts
67.0,49.0,42.0,26.52968101,57.50993496,6.01394844,104.09201561,wheatatta
92.0,43.0,19.0,21.29594328,60.21414065,5.04399072,282.12197008,fieldpea
84.0,53.0,23.0,21.75735088,80.50477559,7.49222139,187.05042516,fish
94.0,51.0,41.0,23.57873423,80.27908167,7.468289,70.22272799,taramira
92.0,53.0,17.0,23.36545917,76.78350967,7.06171783,65.06857001,sweetpotato
98.0,45.0,20.0,18.49011859,62.58621648,6.14406708,229.77601797,dusterbeans
94.0,46.0,29.0,21.19959142,80.96064087,7.03486793,112.24803579,jowar
89.0,47.0,20.0,23.87966257,83.53835393,5.55078949,252.61968658,spinach
77.0,36.0,40.0,23.32127283,64.94771371,6.44499881,156.47891336,tendercoconut
95.0,42.0,29.0,18.50092428,62.62758011,6.90402972,143.71660892,greenbanana
99.0,41.0,21.0,19.89842219,82.80244946,5.86678201,186.53312973,masurdal
64.0,46.0,44.0,20.49485452,84.25370188,6.42983287,233.64471026,mint
65.0,45.0,27.0,20.80729722,81.70951101,6.28756506,83.26917234,potato
89.0,60.0,22.0,19.68032729,56.51658128,5.81883625,284.00086306,lime
60.0,58.0,27.0,23.07306571,77.38541035,7.2909843,201.07321916,beetroot
73.0,42.0,19.0,20.90444088,65.52102399,6.88710698,74.36362335,turdal
65.0,41.0,24.0,23.01808122,60.47822716,5.20710239,227.49148467,spinach
62.0,50.0,40.0,22.95768075,69.05790458,7.10250096,139.57631633,pomegranate
94.0,58.0,20.0,21.16858823,72.31061643,5.34934975,272.269393,chickpea
97.0,50.0,28.0,19.45487038,61.37353212,6.95221764,70.72280031,squash
61.0,47.0,28.0,20.40198346,55.26420555,6.69594595,146.76584008,apple
100.0,53.0,39.0,19.20698356,61.02354563,6.75488781,282.31368368,varagu
76.0,53.0,44.0,18.67021503,79.31205681,7.20772161,186.38564905,guava
71.0,40.0,42.0,18.40763159,80.76530189,7.03726578,197.65098504,mint
73.0,35.0,33.0,22.5247287,71.21257073,6.07308066,85.35306623,jowar
81.0,40.0,18.0,23.12429148,66.47395151,7.27492798,239.57529451,grapes
83.0,57.0,26.0,18.15642004,69.79844372,5.65313167,253.49009192,squash
75.0,36.0,32.0,22.22711318,83.37034008,5.82448319,261.49252741,chholia
